date,Hs_err_s1,Tp_err_s1,Hs_err_s2,Tp_err_s2,Hs_err_s3,Tp_err_s3
2013-02-09 05:04:00,0.7897,4.5659,0.843,2.3019,0.2949,7.286
2013-02-09 05:14:00,0.7613,13.409,0.8802,10.7503,0.4992,7.7668
2013-02-09 05:24:00,0.7326,13.1189,0.763,8.0244,0.4219,7.767
2013-02-09 05:34:00,0.7687,12.7294,0.6219,5.9356,0.3602,1.4638
2013-02-09 05:44:00,0.6271,12.367,0.6273,9.9395,0.4077,7.767
2013-02-09 05:54:00,0.5387,11.9364,0.5062,9.6045,0.2118,8.1791
2013-02-09 06:04:00,0.4481,11.4685,0.4337,0.4023,0.1887,8.5363
2013-02-09 06:14:00,0.4191,3.4687,0.4462,1.4607,0.1294,1.4637
2013-02-09 06:24:00,0.3453,10.4809,0.2946,8.4724,0.1856,1.4638
2013-02-09 06:34:00,0.2618,7.4875,0.2694,8.0881,0.0534,1.4624
2013-02-09 06:44:00,0.226,1.1822,0.0858,5.1358,0.113,1.4624
2013-02-09 06:54:00,0.1441,8.8731,0.0448,7.2213,0.1111,1.4625
2013-02-09 07:04:00,0.0075,0.1578,0.0399,6.8064,0.1026,7.2875
2013-02-09 07:14:00,0.1295,2.8423,0.1938,3.8446,0.1177,1.4624
2013-02-09 12:54:00,0.2154,2.7552,0.2237,4.1743,0.1077,7.1779
2013-02-09 13:04:00,0.1123,3.1681,0.086,4.993,0.0097,6.814
2013-02-09 13:14:00,0.0421,6.8693,0.0602,5.4123,0.0029,5.3471
2013-02-09 13:24:00,0.1909,9.9097,0.0728,0.4163,0.1094,6.3909
2013-02-09 13:34:00,0.2578,0.4162,0.1247,1.859,0.0465,6.7989
2013-02-09 13:44:00,0.2317,1.6992,0.2618,0.1021,0.17,6.3844
2013-02-09 13:54:00,0.3793,2.2001,0.3061,5.2326,0.0952,6.3841
2013-02-09 14:04:00,0.4139,2.6808,0.3832,1.1419,0.2534,0.3451
2013-02-09 14:14:00,0.4482,2.7188,0.4156,7.7414,0.2833,0.3423
2013-02-09 14:24:00,0.5551,10.302,0.5805,8.083,0.3519,0.3384
2013-02-09 14:34:00,0.6023,5.016,0.7455,1.247,0.3865,0.3335
2013-02-09 14:44:00,0.6597,11.0561,0.6601,8.6673,0.4241,6.4028
2013-02-09 14:54:00,0.777,5.6846,0.8002,8.8649,0.2534,0.1317
2013-02-09 15:04:00,0.7619,4.9161,0.7996,7.2947,0.3306,0.1194
2013-02-09 15:14:00,0.8138,11.9005,0.771,9.3197,0.2366,6.4226
2013-02-09 15:24:00,0.8251,10.3113,0.7322,2.7867,0.2895,0.51
2013-02-09 15:34:00,0.8472,5.5152,0.8237,9.6333,0.4918,0.51
2013-02-09 15:44:00,0.8087,12.3568,0.8251,9.7195,0.2987,6.2208
2013-02-09 15:54:00,0.8215,5.6999,0.9007,3.527,0.4206,6.2208
2013-02-09 16:04:00,0.8871,6.2039,0.8987,2.6522,0.3591,6.2208
2013-02-09 16:14:00,0.8686,6.7767,0.8837,4.1168,0.3433,5.74
2013-02-09 16:24:00,0.8136,6.1669,0.8652,9.7662,0.3785,0.51
2013-02-09 16:34:00,0.8387,12.3361,0.8534,12.2034,0.4267,0.51
2013-02-09 16:44:00,0.7928,5.514,0.7628,9.6324,0.2535,6.6328
2013-02-09 16:54:00,0.758,5.3835,0.7384,2.8001,0.3238,0.5101
2013-02-09 17:04:00,0.7613,11.9553,0.7516,1.9073,0.3384,6.2207
2013-02-09 17:14:00,0.686,5.0331,0.6888,9.2585,0.2045,6.6327
2013-02-09 17:24:00,0.72,11.5469,0.7486,9.0897,0.3641,6.6327
2013-02-09 17:34:00,0.7186,5.6107,0.7246,1.0794,0.3367,6.2206
2013-02-09 17:44:00,0.6602,9.2231,0.699,0.8588,0.2092,5.7398
2013-02-09 17:54:00,0.6338,10.7105,0.5813,10.9394,0.1693,6.2205
2013-02-09 18:04:00,0.6272,4.7023,0.5443,1.4551,0.3086,5.7382
2013-02-09 18:14:00,0.4959,3.7801,0.4377,7.9107,0.1583,6.9881
2013-02-09 18:24:00,0.4372,2.9129,0.4141,1.629,0.1839,6.2188
2013-02-09 18:34:00,0.3832,2.9845,0.3244,5.5063,0.2315,5.738
2013-02-09 18:44:00,0.2766,1.6662,0.2363,9.4613,0.1591,5.1697
2013-02-09 18:54:00,0.227,1.6322,0.1702,0.3644,0.212,0.5122
2013-02-09 19:04:00,0.208,1.6499,0.1148,4.4688,0.0267,5.7377
2013-02-09 19:14:00,0.1112,9.9244,0.0349,8.3847,0.0625,5.7376
2013-02-09 19:24:00,0.0705,1.2597,0.0636,1.2219,0.0502,0.5118
2013-02-09 19:34:00,0.0094,2.1036,0.122,5.126,0.1183,5.17
2013-02-09 19:44:00,0.1075,2.5952,0.1678,0.9378,0.0546,3.0127
2013-02-10 01:14:00,0.1802,0.3745,0.201,4.8202,0.1964,0.5117
2013-02-10 01:24:00,0.0633,6.6148,0.0996,5.2546,0.0963,0.512
2013-02-10 01:34:00,0.0412,7.1823,0.0765,5.696,0.1008,0.5128
2013-02-10 01:44:00,0.1001,7.7681,0.0013,6.1516,0.121,5.7371
2013-02-10 01:54:00,0.0964,8.33,0.0119,4.8029,0.0454,0.513
2013-02-10 02:04:00,0.2554,2.154,0.1273,5.2344,0.0149,1.2726
2013-02-10 02:14:00,0.208,9.4268,0.1778,7.4413,0.0421,6.9886
2013-02-10 02:24:00,0.2969,3.2122,0.2099,7.8429,0.0354,0.5118
2013-02-10 02:34:00,0.331,8.6625,0.3328,6.4501,0.1304,5.7382
2013-02-10 02:44:00,0.4633,10.9361,0.4029,8.6152,0.0634,6.631
2013-02-10 02:54:00,0.5394,4.237,0.4604,8.9603,0.2017,0.5119
2013-02-10 03:04:00,0.501,11.7665,0.5019,3.0109,0.1314,0.5119
2013-02-10 03:14:00,0.6015,10.3195,0.5618,9.5243,0.1867,0.5119
2013-02-10 03:24:00,0.5614,6.1978,0.5731,2.6479,0.1989,0.5119
2013-02-10 03:34:00,0.6783,10.7143,0.6653,2.6885,0.2702,2.6131
2013-02-10 03:44:00,0.6952,12.5,0.6384,9.8313,0.2097,0.5119
2013-02-10 03:54:00,0.563,9.375,0.6501,3.5813,0.1746,5.7381
2013-02-10 04:04:00,0.6956,10.7143,0.7106,8.0456,0.2411,2.6131
2013-02-10 04:14:00,0.6346,12.5,0.6891,9.8313,0.2382,0.5119
2013-02-10 04:24:00,0.6935,12.5,0.663,9.8313,0.1803,0.5119
2013-02-10 04:34:00,0.7324,12.5,0.6991,9.8313,0.3841,6.2189
2013-02-10 04:44:00,0.6468,10.7143,0.6644,9.8313,0.2516,6.2189
2013-02-10 04:54:00,0.6846,12.5,0.6368,9.8313,0.1316,0.5119
2013-02-10 05:04:00,0.6303,10.7143,0.5683,6.7063,0.1798,1.2738
2013-02-10 05:14:00,0.6434,12.5,0.6955,9.8313,0.161,0.512
2013-02-10 05:24:00,0.6258,10.7143,0.6346,9.8314,0.2093,2.613
2013-02-10 05:34:00,0.6152,6.2331,0.7078,9.8186,0.2432,1.272
2013-02-10 05:44:00,0.5882,5.5206,0.5604,9.6384,0.1813,0.5138
2013-02-10 05:54:00,0.5823,6.9659,0.6184,9.4164,0.1965,0.5138
2013-02-10 06:04:00,0.5398,9.8676,0.5271,9.1733,0.1399,2.6112
2013-02-10 06:14:00,0.5513,11.3238,0.5646,3.2352,0.1874,0.5138
2013-02-10 06:24:00,0.4706,3.4572,0.3998,5.5072,0.1219,5.1652
2013-02-10 06:34:00,0.3732,10.6058,0.3417,8.4404,0.1076,4.1117
2013-02-10 06:44:00,0.3516,8.3938,0.3125,6.3187,0.0494,0.8676
2013-02-10 06:54:00,0.2823,6.6224,0.2297,7.7645,0.006,0.9354
2013-02-10 07:04:00,0.2528,7.5127,0.197,7.4151,0.0208,4.151
2013-02-10 07:14:00,0.1624,7.0908,0.0764,2.1346,0.167,1.0608
2013-02-10 07:24:00,0.1513,6.5535,0.0194,3.5629,0.0078,3.241
2013-02-10 07:34:00,0.1845,7.8519,0.0148,2.1534,0.0214,0.8104
2013-02-10 07:44:00,0.0604,7.2501,0.1196,1.6396,0.0859,2.3568
2013-02-10 07:54:00,0.0733,1.0312,0.2126,0.8614,0.2158,5.9598
2013-02-10 08:04:00,0.1165,6.3248,0.2203,5.1458,0.2499,1.0355
2013-02-10 13:44:00,0.0895,1.5875,0.1149,5.8468,0.0163,3.056
2013-02-10 13:54:00,0.0633,0.3368,0.0494,3.119,0.0737,5.1986
2013-02-10 14:04:00,0.1935,8.0102,0.0965,3.5347,0.0935,3.0557
2013-02-10 14:14:00,0.3563,8.5121,0.2634,7.0501,0.1578,1.9444
2013-02-10 14:24:00,0.3615,7.2114,0.3132,2.4274,0.2234,0.1587
2013-02-10 14:34:00,0.4935,5.3072,0.4646,6.0124,0.3335,5.868
2013-02-10 14:44:00,0.5761,2.1405,0.567,1.028,0.3318,3.7374
2013-02-10 14:54:00,0.664,8.6143,0.6667,6.7328,0.4037,1.9444
2013-02-10 15:04:00,0.7401,3.324,0.7136,5.7233,0.3419,5.5556
2013-02-10 15:14:00,0.8757,3.7334,0.8577,1.6668,0.497,3.0556
2013-02-10 15:24:00,1.0869,2.6772,0.913,7.6707,0.5328,4.3056
2013-02-10 15:34:00,1.1174,5.1914,1.0393,6.5775,0.7745,5.1985
2013-02-10 15:44:00,1.2327,9.07,1.1504,8.0916,0.6737,0.0118
2013-02-10 15:54:00,1.2147,10.6765,1.2855,2.5842,0.628,5.3735
2013-02-10 16:04:00,1.2706,3.5714,1.2668,3.3815,0.6857,4.9672
2013-02-10 16:14:00,1.3065,6.8182,1.2198,2.6106,0.6485,0.0297
2013-02-10 16:24:00,1.3294,12.5,1.3225,2.2965,0.7109,4.9822
2013-02-10 16:34:00,1.3323,4.4118,1.1744,1.5547,0.8724,2.4254
2013-02-10 16:44:00,1.3951,4.4118,1.397,8.3201,0.931,4.9965
2013-02-10 16:54:00,1.474,10.7143,1.39,3.8542,1.0478,4.5227
2013-02-10 17:04:00,1.4272,9.375,1.4527,6.9772,0.9593,1.4068
2013-02-10 17:14:00,1.5031,3.9474,1.3177,4.4177,0.8213,5.0248
2013-02-10 17:24:00,1.6571,3.125,1.5147,2.597,1.1747,2.4718
2013-02-10 17:34:00,1.5692,6.25,1.5746,8.309,1.0123,4.5653
2013-02-10 17:44:00,1.3608,10.7143,1.4731,8.2498,0.997,3.5807
2013-02-10 17:54:00,1.2974,6.7782,1.7333,4.3194,1.0322,0.3809
2013-02-10 18:04:00,1.4187,7.2271,1.4274,4.8166,1.0657,5.7532
2013-02-10 18:14:00,1.4323,18.2286,1.5243,15.8696,0.8456,1.752
2013-02-10 18:24:00,1.2822,7.5169,1.4558,6.2,1.0245,5.1692
2013-02-10 18:34:00,1.307,3.8907,1.1984,5.9697,0.8588,7.3196
2013-02-10 18:44:00,1.0044,3.4927,1.1388,8.6591,0.8867,5.7466
2013-02-10 18:54:00,1.0029,6.4371,1.0212,14.6064,0.6169,6.2272
2013-02-10 19:04:00,0.7857,3.0464,0.7076,4.9092,0.856,6.6379
2013-02-10 19:14:00,0.8429,15.997,0.8024,13.9402,0.7764,6.7573
2013-02-10 19:24:00,0.8922,2.1684,0.8538,3.1846,0.8489,6.7573
2013-02-10 19:34:00,0.6689,15.0066,0.7368,13.1072,0.4859,6.4758
2013-02-10 19:44:00,0.51,14.3623,0.4499,0.4602,0.2243,4.3232
2013-02-10 19:54:00,0.4407,13.5822,0.4054,5.5372,0.3731,5.5259
2013-02-10 20:04:00,0.2571,13.033,0.2967,2.3894,0.3514,5.7216
2013-02-10 20:14:00,0.1726,8.6702,0.3077,10.8819,0.4137,5.5191
2013-02-10 20:24:00,0.0532,3.8109,0.2014,1.0583,0.1682,5.5083
2013-02-10 20:34:00,0.2656,67.541,0.1447,10.0177,0.2699,5.5838
2013-02-11 02:04:00,0.0057,0.0466,0.3247,7.4328,0.5307,6.9982
2013-02-11 02:14:00,0.2738,6.7839,0.7292,0.2973,0.7549,1.2838
2013-02-11 02:24:00,0.49,0.255,0.5693,5.8622,0.9276,0.5021
2013-02-11 02:34:00,0.6596,7.9807,0.909,6.3156,0.5838,0.5022
2013-02-11 02:44:00,0.8722,2.2085,1.1762,6.628,0.8431,6.4953
2013-02-11 02:54:00,0.9613,11.4684,1.0664,9.4623,1.0302,2.4553
2013-02-11 03:04:00,1.1908,12.0466,1.2221,5.6159,0.8881,5.0923
2013-02-11 03:14:00,1.3137,5.8278,1.5833,7.6745,1.5577,0.4322
2013-02-11 03:24:00,1.4121,10.5511,1.6043,4.968,1.2325,6.179
2013-02-11 03:34:00,1.7754,2.9382,1.8604,10.8955,1.4703,1.701
2013-02-11 03:44:00,1.802,11.5287,1.86,11.2778,1.2429,1.6631
2013-02-11 03:54:00,1.9458,11.9594,1.9475,9.1061,1.7993,0.8675
2013-02-11 04:04:00,1.9275,5.2232,2.0039,5.2159,1.3094,2.8292
2013-02-11 04:14:00,1.9251,15.0,1.9533,11.9868,1.633,1.4567
2013-02-11 04:24:00,1.8884,10.7143,2.1139,11.9869,1.2046,1.4569
2013-02-11 04:34:00,2.0659,8.3333,2.2136,9.4869,1.8627,1.4571
2013-02-11 04:44:00,2.1458,15.0,1.9988,5.3203,1.9042,1.4574
2013-02-11 04:54:00,1.856,6.25,1.8879,4.487,1.3405,1.0424
2013-02-11 05:04:00,1.8247,9.375,2.3386,9.487,1.7901,1.0421
2013-02-11 05:14:00,1.9263,9.375,2.2331,9.487,1.7798,1.0419
2013-02-11 05:24:00,2.0466,15.0,2.0883,9.487,1.4555,1.0417
2013-02-11 05:34:00,2.0159,12.5,2.0516,9.4871,1.6632,1.0415
2013-02-11 05:44:00,1.9009,12.5,2.1473,11.9871,1.1309,2.8271
2013-02-11 05:54:00,1.8421,15.0,1.9653,7.7014,1.8779,2.827
2013-02-11 06:04:00,1.5223,15.0,1.7455,2.3442,1.4728,2.8269
2013-02-11 06:14:00,1.8014,15.0,1.9759,11.9871,1.4348,2.8268
2013-02-11 06:24:00,1.5801,14.815,1.8502,6.2182,1.4805,1.4589
2013-02-11 06:34:00,1.5668,14.5082,1.7836,11.6045,1.4267,1.4589
2013-02-11 06:44:00,1.7115,3.2879,1.9447,2.5531,1.0678,7.7767
2013-02-11 06:54:00,1.5846,7.0443,1.801,6.6982,1.1994,2.8316
2013-02-11 07:04:00,1.3875,10.7992,1.6826,10.6637,1.3954,1.4542
2013-02-11 07:14:00,1.2629,10.3206,1.3203,7.7914,1.1088,1.4542
2013-02-11 07:24:00,1.1005,8.0398,1.1181,7.4063,1.0402,1.0457
2013-02-11 07:34:00,1.0292,7.5232,1.3753,7.0044,1.2137,1.0456
2013-02-11 07:44:00,1.0522,1.2419,1.1371,6.5634,1.0132,1.0455
2013-02-11 07:54:00,0.9393,6.3698,0.9841,8.6072,0.777,1.4546
2013-02-11 08:04:00,0.7514,10.0617,0.9632,8.145,0.7113,4.1703
2013-02-11 08:14:00,0.5812,9.4197,0.7954,7.6455,0.4415,1.4572
2013-02-11 08:24:00,0.3519,8.7776,0.5174,7.1459,0.443,1.457
2013-02-11 08:34:00,0.1093,0.645,0.2102,6.6537,0.2305,5.2067
2013-02-11 08:44:00,0.1796,1.7758,0.0272,6.1169,0.0831,6.7254
2013-02-11 14:34:00,0.0546,7.7297,0.2924,6.3306,0.5395,1.4567
2013-02-11 14:44:00,0.2218,8.426,0.3587,4.3724,0.3947,1.4569
2013-02-11 14:54:00,0.4333,1.9676,0.8875,7.3851,1.0177,1.4571
2013-02-11 15:04:00,0.6378,9.7404,1.002,7.895,1.1109,1.4573
2013-02-11 15:14:00,0.7614,7.878,0.9893,5.891,0.9087,1.4574
2013-02-11 15:24:00,0.8491,8.5318,1.064,8.8997,1.1232,1.4575
2013-02-11 15:34:00,1.3112,11.6201,1.3862,9.3575,1.1899,7.2925
2013-02-11 15:44:00,1.2232,1.5912,1.5973,5.5069,1.1743,1.4575
2013-02-11 15:54:00,1.4916,4.5536,1.6694,5.9394,1.3292,1.4573
2013-02-11 16:04:00,1.3578,10.6956,1.5681,8.0831,1.3537,1.0429
2013-02-11 16:14:00,1.7161,13.6358,1.9504,2.7437,1.3297,1.4568
2013-02-11 16:24:00,1.5163,3.7503,1.8588,6.972,1.3769,1.4564
2013-02-11 16:34:00,2.0151,14.3773,2.292,9.0023,1.6947,1.4559
2013-02-11 16:44:00,2.0195,14.6842,1.9718,9.241,1.2664,1.4554
2013-02-11 16:54:00,1.8537,10.5932,2.0031,7.6068,1.3371,2.8306
2013-02-11 17:04:00,2.1561,15.0,2.207,11.9866,2.0716,1.4552
2013-02-11 17:14:00,2.0839,15.0,2.2156,11.9867,1.6894,1.4554
2013-02-11 17:24:00,1.9599,6.25,2.2513,9.4868,2.1172,1.0441
2013-02-11 17:34:00,1.8167,10.7143,2.1293,3.805,1.8287,1.0436
2013-02-11 17:44:00,1.894,12.5,1.9553,9.4869,1.4618,1.4569
2013-02-11 17:54:00,1.9086,15.0,2.1341,11.9869,1.6776,1.4573
2013-02-11 18:04:00,2.0535,14.9924,1.9898,3.7993,1.7216,1.4576
2013-02-11 18:14:00,1.623,12.3679,1.8799,9.3843,1.5334,1.0421
2013-02-11 18:24:00,1.9555,12.1923,1.9221,7.4619,1.3801,1.4581
2013-02-11 18:34:00,1.7604,14.46,1.8372,9.0669,1.4499,1.4582
2013-02-11 18:44:00,1.7364,14.2289,2.012,8.8871,1.4648,1.0417
2013-02-11 18:54:00,1.6376,6.422,1.7322,11.1484,1.6206,1.4584
2013-02-11 19:04:00,1.3868,11.132,1.7202,8.4227,1.3834,1.4584
2013-02-11 19:14:00,1.4994,5.0859,1.6215,8.1394,1.3921,2.8274
2013-02-11 19:24:00,1.4765,12.8708,1.7177,10.3306,1.1859,1.4557
2013-02-11 19:34:00,1.4333,12.4416,1.5244,9.9967,1.0773,1.4558
2013-02-11 19:44:00,1.2051,7.7197,1.1643,9.6573,0.7592,1.4558
2013-02-11 19:54:00,1.0667,5.8933,1.2821,9.2781,0.9065,1.4545
2013-02-11 20:04:00,1.1592,8.4961,0.9938,4.5861,0.5894,4.1704
2013-02-11 20:14:00,0.8126,10.4361,0.7526,8.4365,0.5867,1.4548
2013-02-11 20:24:00,0.7764,10.0128,1.1023,2.4148,0.5112,1.7562
2013-02-11 20:34:00,0.39,13.1841,0.551,5.2241,0.277,1.76
2013-02-11 20:44:00,0.3582,8.8134,0.57,7.2421,0.1744,1.7639
2013-02-11 20:54:00,0.164,8.2532,0.2507,6.8077,0.3361,6.4114
2013-02-11 21:04:00,0.0731,7.6553,0.1255,6.3429,0.2776,2.5138
2013-02-12 02:44:00,0.1392,4.2136,0.0319,1.6496,0.1744,0.5072
2013-02-12 02:54:00,0.1471,1.189,0.1471,7.7601,0.333,5.1749
2013-02-12 03:04:00,0.3206,4.0961,0.3725,1.0058,0.2713,0.5066
2013-02-12 03:14:00,0.4509,1.0688,0.4729,6.1751,0.4987,2.6187
2013-02-12 03:24:00,0.5202,6.6322,0.6113,1.656,0.4753,0.506
2013-02-12 03:34:00,0.7191,9.0111,0.7423,7.1175,0.4118,0.5059
2013-02-12 03:44:00,1.008,5.378,0.793,7.5326,0.6933,2.619
2013-02-12 03:54:00,1.0419,2.5655,1.1259,1.6879,0.6983,1.2795
2013-02-12 04:04:00,0.9621,8.8328,0.9218,6.5825,0.6828,5.7436
2013-02-12 04:14:00,1.1411,11.118,1.2689,8.7568,0.9299,0.5065
2013-02-12 04:24:00,1.2255,8.442,1.2894,2.3754,0.7502,6.2241
2013-02-12 04:34:00,1.2691,11.9448,1.3537,7.5656,1.0803,4.7136
2013-02-12 04:44:00,1.5749,12.2995,1.5361,9.6252,0.9324,1.5091
2013-02-12 04:54:00,1.2741,9.375,1.5269,4.7793,0.9628,5.982
2013-02-12 05:04:00,1.5169,12.5,1.8415,9.7777,0.9049,1.5247
2013-02-12 05:14:00,1.2183,12.5,1.4661,12.2765,0.8138,0.2557
2013-02-12 05:24:00,1.4095,7.5,1.7277,9.8318,0.997,0.504
2013-02-12 05:34:00,1.4379,15.0,1.6462,9.8318,1.04,1.2818
2013-02-12 05:44:00,1.4211,12.5,1.5945,9.8318,0.8433,4.4961
2013-02-12 05:54:00,1.4825,12.5,1.8119,9.8318,0.9859,0.5045
2013-02-12 06:04:00,1.4512,12.5,1.7078,5.6651,1.1165,3.0061
2013-02-12 06:14:00,1.446,15.0,1.6835,9.8318,1.1724,0.5061
2013-02-12 06:24:00,1.3858,12.5,1.5099,9.7758,1.3225,2.7561
2013-02-12 06:34:00,1.4953,5.3571,1.7371,9.7767,0.9609,4.7397
2013-02-12 06:44:00,1.5261,12.5,1.6595,9.7777,1.0578,3.9018
2013-02-12 06:54:00,1.3983,12.5,1.6329,9.7789,1.0432,0.2699
2013-02-12 07:04:00,1.5826,12.3762,1.4089,9.6837,0.9813,1.5108
2013-02-12 07:14:00,1.3202,12.0916,1.6088,11.9634,1.3257,0.2796
2013-02-12 07:24:00,1.1938,14.2558,1.3977,9.2034,0.9621,2.7846
2013-02-12 07:34:00,1.2221,13.9346,1.3695,11.4547,0.905,2.7898
2013-02-12 07:44:00,1.1407,13.5305,1.3552,11.1417,0.7958,2.7955
2013-02-12 07:54:00,0.9063,13.1156,0.9922,10.8204,0.6883,1.4843
2013-02-12 08:04:00,0.9583,12.702,0.9812,10.4998,0.595,2.8064
2013-02-12 08:14:00,0.8113,12.1993,0.8218,5.8238,0.5274,5.3721
2013-02-12 08:24:00,1.0243,11.6892,0.9354,9.7135,1.0359,2.813
2013-02-12 08:34:00,0.7455,11.1789,0.7877,9.3174,0.3602,0.3164
2013-02-12 08:44:00,0.6895,10.7317,0.692,9.0126,0.4858,2.6158
2013-02-12 08:54:00,0.4188,10.1803,0.4299,6.0838,0.1265,0.5092
2013-02-12 09:04:00,0.3632,7.1012,0.4679,8.1335,0.3315,3.0091
2013-02-12 09:14:00,0.2588,9.0214,0.1777,7.6825,0.2247,3.0091
2013-02-12 09:24:00,0.0156,2.8569,0.275,7.263,0.2362,3.0091
2013-02-12 15:14:00,0.0184,8.7683,0.0817,4.9857,0.1496,3.0089
2013-02-12 15:24:00,0.2266,9.3721,0.1077,7.9553,0.0516,3.0086
2013-02-12 15:34:00,0.2424,9.9293,0.2012,4.1029,0.0212,3.0082
2013-02-12 15:44:00,0.2696,8.0245,0.1514,3.2264,0.1991,3.0078
2013-02-12 15:54:00,0.3251,1.8836,0.4521,5.0244,0.3045,0.5073
2013-02-12 16:04:00,0.4811,7.3302,0.5301,5.3898,0.3031,1.3888
2013-02-12 16:14:00,0.5195,12.1461,0.5375,10.0866,0.2782,2.7338
2013-02-12 16:24:00,0.6754,12.6435,0.7443,10.4706,0.3549,2.7463
2013-02-12 16:34:00,0.8133,10.6492,0.9505,8.3923,0.818,3.0066
2013-02-12 16:44:00,0.7955,13.5843,1.1131,8.7307,0.5993,3.0068
2013-02-12 16:54:00,0.9483,11.4667,1.0525,9.0281,0.5201,3.6597
2013-02-12 17:04:00,0.9062,11.8372,1.0118,5.1493,0.5614,3.006
2013-02-12 17:14:00,1.1123,6.4504,1.1231,9.5453,0.6875,2.6188
2013-02-12 17:24:00,1.036,14.8899,1.1993,7.96,0.6139,1.2794
2013-02-12 17:34:00,1.1658,15.0,1.1443,12.3314,0.5431,1.2792
2013-02-12 17:44:00,1.0239,15.0,1.1928,12.3313,0.5722,5.742
2013-02-12 17:54:00,1.093,12.5,1.0341,9.8313,0.487,1.2775
2013-02-12 18:04:00,1.0526,15.0,1.1673,9.8312,0.4265,0.5084
2013-02-12 18:14:00,1.0286,8.3333,1.2215,9.8312,0.8376,0.5086
2013-02-12 18:24:00,0.9661,9.375,1.0935,8.0455,0.702,3.01
2013-02-12 18:34:00,1.0461,12.5,1.218,8.0455,0.5486,3.0101
2013-02-12 18:44:00,1.1493,15.0,1.3602,12.3312,0.7758,3.0101
2013-02-12 18:54:00,1.0057,8.3333,1.1647,12.3314,0.4275,3.0111
2013-02-12 19:04:00,0.9989,10.5618,1.0062,7.927,0.6381,3.011
2013-02-12 19:14:00,0.9489,12.1341,1.0451,7.7308,0.6086,0.3764
2013-02-12 19:24:00,0.9355,6.247,1.0867,11.8564,0.6136,2.874
2013-02-12 19:34:00,0.8433,8.4995,1.023,11.6186,0.6705,2.869
2013-02-12 19:44:00,0.8757,11.3391,1.0678,8.8948,0.511,2.7635
2013-02-12 19:54:00,0.77,11.0072,0.8264,8.6346,0.2965,2.852
2013-02-12 20:04:00,0.705,8.8541,0.7757,10.8473,0.4614,2.8452
2013-02-12 20:14:00,0.6225,7.1094,0.6941,10.5318,0.3135,2.8441
2013-02-12 20:24:00,0.6998,8.0634,0.5813,5.9461,0.3311,1.4429
2013-02-12 20:34:00,0.5471,11.8959,0.5501,9.8789,0.243,1.4446
2013-02-12 20:44:00,0.5895,11.4139,0.4913,9.5036,0.2333,2.8393
2013-02-12 20:54:00,0.498,10.9482,0.3485,9.1409,0.0208,0.3373
2013-02-12 21:04:00,0.3337,4.8,0.2752,8.7337,0.2115,2.8363
2013-02-12 21:14:00,0.2158,9.887,0.1832,8.3154,0.0108,2.8368
2013-02-12 21:24:00,0.1667,9.3896,0.1845,0.2532,0.1447,2.8372
2013-02-12 21:34:00,0.0933,3.2572,0.0117,7.5341,0.1394,0.3377
2013-02-12 21:44:00,0.0323,4.0336,0.0399,4.5964,0.0619,2.8382
2013-02-13 03:24:00,0.131,8.9229,0.229,5.1531,0.1471,3.439
2013-02-13 03:34:00,0.0045,6.9814,0.0075,5.588,0.0915,0.7303
2013-02-13 03:44:00,0.0767,4.4262,0.0147,1.8652,0.0625,0.733
2013-02-13 03:54:00,0.1381,8.1391,0.055,3.3647,0.0694,0.7357
2013-02-13 04:04:00,0.2742,8.7225,0.1629,5.1586,0.0611,2.3839
2013-02-13 04:14:00,0.2974,2.951,0.1839,5.4796,0.0281,5.7387
2013-02-13 04:24:00,0.2693,7.9638,0.2657,3.5252,0.0478,3.01
2013-02-13 04:34:00,0.428,10.3098,0.3952,6.3419,0.1054,0.51
2013-02-13 04:44:00,0.4417,10.805,0.4751,8.5127,0.025,2.615
2013-02-13 04:54:00,0.525,7.0958,0.6316,7.0828,0.3466,1.2755
2013-02-13 05:04:00,0.6363,9.9412,0.5657,9.2298,0.2065,0.5101
2013-02-13 05:14:00,0.6026,8.9963,0.6803,9.5364,0.2068,0.5101
2013-02-13 05:24:00,0.7778,10.6679,0.9006,9.7952,0.3245,0.5117
2013-02-13 05:34:00,0.718,12.5,0.8256,9.8839,0.5853,0.7479
2013-02-13 05:44:00,0.7159,10.7143,0.8747,8.0974,0.4507,1.041
2013-02-13 05:54:00,0.8055,12.5,0.7409,9.8824,0.4195,0.7415
2013-02-13 06:04:00,0.6923,10.7143,0.7558,9.8811,0.4243,1.0503
2013-02-13 06:14:00,0.7365,10.7143,0.7775,8.0931,0.3489,0.7251
2013-02-13 06:24:00,0.8336,12.5,0.676,6.7515,0.5356,0.7146
2013-02-13 06:34:00,0.8416,12.5,0.7434,9.8741,0.3024,2.4209
2013-02-13 06:44:00,0.8489,10.7143,0.7741,9.8312,0.3454,0.5114
2013-02-13 06:54:00,0.702,12.5,0.8743,9.8312,0.425,0.5114
2013-02-13 07:04:00,0.8054,12.5,0.7723,5.6645,0.3616,2.6136
2013-02-13 07:14:00,0.7591,12.5,0.7973,4.1494,0.3858,0.5113
2013-02-13 07:24:00,0.7305,15.0,0.8356,8.0455,0.2855,3.6553
2013-02-13 07:34:00,0.7764,12.5,0.6543,9.8312,0.2018,1.2744
2013-02-13 07:44:00,0.6155,10.6319,0.7622,5.6005,0.2964,0.5113
2013-02-13 07:54:00,0.5804,9.0145,0.6295,9.5509,0.3224,0.5113
